"replication","mean_loop","slope_loop","mean_boot","slope_boot"
369,0.065895714017561,-2.07700810842975,-0.0423010304150612,-2.00889822816209
370,-0.0193558954709803,-2.04166170736145,0.126365212227938,-1.97374050133932
371,-0.032724400914314,-2.00288292445652,0.11620480753573,-2.02736934420711
372,0.0746836497929954,-2.04437061545617,-0.121790595990886,-2.00849555702894
373,0.0824010496129369,-2.04744582718844,0.0963341212726817,-2.05033046776731
374,0.066083795374394,-2.0657205497682,0.0449360333936675,-2.05725015479925
375,0.0941565999190264,-2.0444050144104,0.0978486212275963,-2.06827868587167
376,0.0404424305358482,-2.03693140436811,-0.0436322318721169,-2.06954979444006
377,0.0465129834639373,-2.03265104323195,-0.0751113831586055,-2.10313059192628
378,0.0442794601214913,-2.05649926224604,0.0674714926247575,-2.0353947843092
379,0.0718841879343614,-2.02363605340893,-0.0651749965066813,-2.07129840806765
380,-0.00873125340171803,-2.05902779182444,0.0688279441957028,-2.0624978523981
381,0.0273298223791481,-1.98255059906542,0.0854033212368729,-2.03092783859134
382,0.158568819810504,-2.01434796539402,0.0619861952557824,-2.02729640500643
383,-0.00179505116680635,-2.06087891606755,-0.00161394101220944,-2.02677437401073
384,0.0584823122448114,-2.07404348203326,0.0392225398601952,-2.09866600198283
385,0.177045188095583,-1.98438481789297,0.198586763848114,-2.00127503441839
386,0.0446328493930715,-1.99325692504638,0.0835414279239496,-1.99296501584116
387,0.0959367863542102,-2.0007303062751,0.0816646301670355,-2.03719662969913
388,0.00438465739477469,-2.01723416802563,0.0491187227445822,-2.05070402703964
389,0.0419820529454235,-2.04793599661079,0.0194948734687056,-2.054365871772
390,0.00334568638321063,-2.04125014016887,0.0442259997707757,-2.0261152106887
391,0.106006299655543,-2.08898099419743,0.133949881387129,-2.0253713033266
392,-0.0356597059322123,-2.03244783851456,0.0082307539963377,-1.94213257004641
393,0.141372844399609,-2.01480202933909,0.0258253622136696,-2.04875713395593
394,0.050007885490441,-2.02911375236567,0.0468527616370437,-2.03548205505838
395,0.117609801028083,-2.07498771181335,0.11371150981772,-2.00486226396509
396,-0.00225310443351693,-2.01583190772808,0.00408233711848321,-2.04456418360739
397,0.0425045447373601,-2.00167375031406,0.0759174094688067,-2.01187130816148
398,0.0628122892808949,-2.05466251825387,0.0227480966736417,-2.0346814391282
399,-0.0179830812332092,-2.05889468824544,0.0287095581253734,-2.0427424286051
400,0.0277692100489174,-2.04004605806817,0.0721948788776455,-2.04943899800448
401,-0.00796838298477749,-2.05232676630008,0.100852860829782,-2.03469899748236
402,0.0964667799072474,-2.05461195915962,-0.0123443741593358,-2.06100240504074
403,-0.00637326118115498,-2.05580838590784,-0.0131960833865199,-2.08796400415852
404,0.0334010987595532,-2.0486549464124,-0.000879027383971249,-2.03822597409727
405,0.103222345169484,-2.05592720468315,-0.027644592683787,-2.13785252494611
406,0.0224122344494683,-2.08507446678237,0.070507043571898,-2.02680069194682
407,-0.0789749452513715,-2.01151209278958,0.0278038693671529,-2.01840960659198
408,0.0667150631774143,-2.04969519019838,0.0969924837384491,-2.01758185662887
409,-0.0145997083122882,-2.00876541924164,0.212121254454655,-2.04438741962272
410,0.0270610352532908,-2.0335739394559,0.130013686470434,-2.07075383587663
411,-0.0192514788634068,-2.06292062668497,0.0196283643172513,-2.04395453344818
412,0.0579818775911467,-1.95592485057247,0.0588325161965383,-2.01180454329581
413,0.054331057860648,-2.06747747077779,0.108948930374887,-2.06791640258183
414,0.0969816138932548,-1.97771993446067,0.00621640453123784,-2.10915336025906
415,-0.017754805005151,-2.01584141255322,0.0698183829873559,-1.9748436122141
416,0.0405425568961208,-2.02291206101943,0.0169459659986451,-2.04669100220072
417,0.0983554307248895,-1.98367991542562,0.0828901207619073,-2.05491878912243
418,-0.0433788023774424,-2.04550902509148,0.0767068273388259,-1.98931248989006
419,0.0807568176201564,-2.06300535843833,0.0842991366714068,-2.05842351282232
420,0.017024838141767,-2.07906344822173,0.0699962435854102,-1.99911200684815
421,0.0565219159246981,-2.00593905273435,0.127920539247815,-2.04140405562967
422,0.0462815082386255,-2.03255557628254,0.0229308911070267,-2.04911073137445
423,0.0328090612005551,-2.06253541411223,0.0224071934740473,-2.05791407727688
424,0.0471774072938642,-2.05110222306705,-0.0145370692036359,-2.05855317507971
425,0.0347170425855271,-2.00629974715852,0.0133228830189706,-1.98199731420946
426,0.0761591902528583,-2.05166455751429,-0.0314933064709279,-2.0017790349443
427,0.0663895731765267,-2.06551742395999,0.123361211919788,-2.01209663977074
428,0.038412096174086,-2.00888074579018,0.0877700754404385,-1.98100640697369
429,0.0625655751174417,-2.05071269677237,0.0750409186607038,-2.04718690512033
430,0.136919717541365,-2.0588568078558,0.129690618216755,-2.06200791504269
431,-0.0157703862470014,-2.03378947009671,0.0730534311229453,-2.02419031023061
432,0.195639153885596,-2.00838836805164,0.0513960423613214,-2.03664902518967
433,-0.0302865564900595,-2.07688740292579,-0.00191968326429786,-1.99539442982066
434,0.0165679664936589,-2.07863244631007,0.0882494848763776,-2.00439317776229
435,0.0190157068717886,-2.05590534752579,0.00215324009622232,-2.05786216819128
436,0.0894688224801623,-1.98767046698757,0.0406615669463197,-2.09347565245933
437,0.0283311155302936,-1.98041011089939,0.178541755833275,-2.06399996721175
438,0.178663381555498,-2.01165192442093,0.0221299602854435,-2.04546621752699
439,0.083391424609796,-1.99158484036484,0.109325205099488,-1.97426928348261
440,0.187948563035958,-2.01382657127273,0.0930763906183971,-2.03309732265175
441,0.0433377539315213,-2.02664841831464,-0.0178613532493944,-2.08107185868291
442,0.00767585347150904,-2.03392215760239,0.0981240919898149,-2.0125798746089
443,0.0617167454094395,-2.02364004941716,0.126512222767131,-2.1023942297983
444,-0.0727053144857575,-2.00561287546555,-0.0237713647734635,-2.06435416923673
445,0.0713667588149585,-1.99476570646825,0.0513848706272641,-2.03002590831183
446,0.041121571164462,-2.0098302085408,0.0615964749525227,-2.02604467205719
447,0.137839830711544,-2.07040004273313,0.0840366310799176,-2.04314929048287
448,0.176283501439492,-2.01685589785035,0.0589482383323819,-2.04856476123491
449,-0.0427718319957397,-2.01936304504454,0.121971383041409,-2.0397283859768
450,0.00909961483773241,-2.01691962290873,0.0699498108314346,-2.09293318552373
451,0.0474939919739648,-2.02452874848397,-0.0219031169243947,-2.05415218312063
452,0.184287875501902,-2.0303406619212,0.00697026355225432,-2.05274396844482
453,-0.0751552725543206,-2.05286889116965,0.0776344033847838,-2.03825671084848
454,0.136678662059797,-2.01855884727768,0.00783163464133676,-2.03755026687775
455,-0.0131678089469891,-1.96946823777319,0.047818561397946,-2.06222873596421
456,0.0855343626592734,-2.0318016043821,0.111211331654999,-2.03523458759888
457,0.0180441539589051,-2.08981307806125,-0.00830257675133825,-2.1192976520747
458,0.0633277457667856,-2.01320186350084,0.152004533708175,-2.01372780686313
459,0.0532057494921642,-2.06091748107099,0.0916356190946872,-1.99213291775456
460,-0.0314422308969054,-2.09799004941251,-0.0435743757431129,-2.05139440696667
461,0.0979657221626968,-2.01300612239024,0.00226479813271564,-2.02065590098519
462,0.0463975908174503,-1.9862955928621,-0.0160222068321435,-2.04759327869461
463,0.0547411872990261,-2.0457935710431,0.0197389146462274,-2.02500736051618
464,0.0760970778465982,-2.04342171362795,-0.0178387698691094,-2.03360163078898
465,0.0334516946874354,-2.11272143840148,0.0835152310877121,-2.16063168276885
466,0.045981023719609,-2.08000519294572,0.00249541463239223,-1.99555304657984
467,0.0966996474382917,-1.99774547200075,0.0332618412174602,-2.02832976320312
468,0.0933417974236563,-2.01726573828143,0.00257489546741072,-2.05694287013387
469,0.0755883897495422,-2.08290595077949,0.0410067758405072,-2.00638170031592
470,0.0179231436300394,-2.05990262477134,0.0133560963804833,-1.99184417180221
471,0.130674379429346,-2.09368812941685,-0.0231930588605659,-2.06855601359023
472,0.00809411550919136,-2.05580475660831,0.159420274117604,-2.01542848750985
473,0.0690565852288749,-2.02104524954996,0.0580670202333712,-2.05735492493762
474,-0.0236454296542393,-2.02731870638231,0.105834766682302,-2.11724215557367
475,-0.0121735977494085,-2.03154687942515,0.0291177108431074,-2.02540404228367
476,0.197593690333155,-2.00279729262916,0.124131945086247,-1.99089762651643
477,0.0180998232195965,-2.03377497459539,0.0959641385454797,-2.05779750011881
478,0.0802718276457748,-2.04305187406935,0.102947282628138,-2.03041966406678
479,0.107235690833046,-2.01864929357373,0.033758921082196,-2.03243548654284
480,0.0799447035306658,-2.00980972652858,-0.0368445669546174,-2.02725550742443
481,0.0537078390355594,-2.06532348065398,-0.0210374154525118,-2.07946685782507
482,0.125973659670792,-2.03890199686939,0.087534970413704,-2.05978675961328
483,-0.00640565172335861,-2.05909564222959,0.044302160468868,-2.10374781927657
484,0.0125763561092931,-2.01235619901875,0.00411343792764926,-2.02705867080341
485,-0.0227764153785407,-2.09196874621202,0.0840005475272814,-2.1161900386461
486,0.0437031770451966,-2.00650408833446,-0.00636882168351835,-2.00087649810736
487,0.0665831027651124,-2.04674796089059,0.218292995242516,-2.02833127649652
488,-0.110521692951116,-2.04283788266344,0.140378140638204,-1.98696587096695
489,-0.0257157636399851,-2.0453354142471,0.00476642444046298,-2.03011969866739
490,0.0641951014861188,-2.01014212613418,-0.00641083162348807,-2.02528808577956
491,0.118113475975665,-2.06293704058832,0.0217175690712855,-2.07064144544164
492,0.154946572742651,-2.05440049253841,0.0707522499999016,-1.975414625949
493,0.0522144252553651,-2.03462612147192,-0.0400383141112316,-2.05934757927488
494,0.0630023243311015,-2.026157232841,-0.0385222296785914,-2.02972277106511
495,-0.0222039152438121,-2.09095046720654,0.0404521189972116,-2.03947590211096
496,0.0452301269423753,-2.04593242301405,0.0705779541037067,-2.01660312626253
497,0.0318324647078334,-2.01495737697784,0.0038123358575405,-1.9977266718673
498,0.156003576009963,-2.08851760321278,0.0173971012909556,-2.04813934246335
499,-0.00546408516452719,-2.04498512474252,-0.0146653049693024,-2.04290307505024
500,0.119997746266572,-2.0196789227217,-0.0379697943048383,-2.01874681906703
501,-0.0027633536350622,-2.04643729188119,0.0699161002544643,-2.06554657173839
502,0.085728608393341,-2.06066017676203,0.103428782828537,-2.04275390401073
503,0.054038823972266,-2.04022445145001,0.0304821633539948,-1.99591277673395
504,0.0835804428756166,-2.04356927181897,0.0837050755037766,-2.02265071771575
505,0.019391151640926,-2.10189169810607,0.0591265166674879,-2.03048181161311
506,0.022518222501359,-2.00572619457311,0.0689659466529247,-2.07595946551231
507,0.0793839652778908,-1.9916110710547,0.040504822010429,-2.03590542273727
508,0.0987332648320081,-2.01962469155032,0.0634771335042033,-2.00770617811822
509,-0.00103838140029466,-2.0336527805712,0.0404448472462661,-2.02776218614041
510,0.0286462983403062,-2.05656553808322,0.0661882329280887,-2.00588881569881
511,0.138389919974598,-2.05753066106631,-0.0267487247931891,-1.96266786709513
512,0.118693001778393,-2.06834836179101,0.0382872591063849,-2.02458379697823
513,0.00992687715655697,-2.05571307901076,0.0178532791700668,-2.07409896986347
514,0.177815625683389,-2.08087014513547,0.0706994433744812,-2.02054936771728
515,1.79533780843324e-05,-2.05693937225366,0.0882882346531894,-2.0382432926301
516,0.0455620984544074,-2.06287957005986,0.139864196119616,-2.03172730361748
517,-0.0991985787585465,-2.00832701360502,-0.00478486819522785,-2.00193847897467
518,-0.0136396111218946,-2.08760530472753,0.106929696282957,-2.05780327553335
519,-0.0261174923067241,-2.0438540043484,0.111721258805041,-2.0543550804643
520,0.0451411803805046,-1.99134593029407,-0.0953685107395969,-2.02692516331405
521,0.0622629401854977,-1.98609215166429,0.132273677558633,-2.0502139991868
522,-0.093094138219662,-2.00151055451029,0.0897457541062832,-1.99919078140606
523,0.134223043853629,-2.01838724462137,0.142695708420768,-2.00342494424386
524,-0.0179739091447361,-2.05418203454267,0.0689012566897234,-2.05153848928481
525,0.147266585131382,-2.01555688460177,0.0747219509233003,-2.06867052078894
526,0.0356169067077061,-2.01898240250395,0.194493230435993,-2.0875464404883
527,0.0451608745715129,-2.0307948225597,0.107344527242431,-2.08216539517057
528,0.0312212533180472,-2.00046374581642,0.132342397319735,-2.0986925596149
529,0.171033992892442,-2.00917952346584,-0.00157639357128746,-2.05517124628473
530,0.0444463904214909,-2.04262961470427,0.0284129073759594,-2.06956961593794
531,0.0644612762567527,-2.07032934609352,-0.00829084549928708,-2.10331386694294
532,0.0427966329257843,-2.08322135177694,0.123478381751803,-2.02317801152257
533,0.0517589980553319,-1.96637313015007,-0.0246675773511448,-2.03999785678023
534,-0.0418733737175558,-2.07501128960639,-0.0174043145565384,-2.06558430642892
535,0.00294074751080921,-2.02929264682138,0.0309137626755831,-2.0175240823039
536,0.113412398991782,-2.02645396793676,-0.0195916071709639,-1.98052741177739
537,0.172777311302308,-2.04216624781838,-0.0145219677241029,-2.03798474628027
538,0.00640724896721347,-2.03247157537119,-0.0105001199843383,-2.01084543613197
539,0.0955937069881438,-2.09183573763252,0.134481143986122,-2.02964812494833
540,-0.0015051315787579,-2.01709781796741,0.17741157327428,-2.03538145555697
541,0.038434675011312,-2.03528693374383,0.0959994556548295,-1.99316519083503
542,0.00663384527697655,-2.03833618067052,-0.045152718592499,-1.99490072173507
543,0.037195473731094,-2.02859878199223,-0.0453136780106209,-1.97266214416969
544,0.0035145883169856,-2.0025690753722,0.0697621611764846,-1.99916088617125
545,0.113400882332475,-2.06143182706825,0.0263576634613025,-2.07354152699433
546,0.0104693853059336,-2.03552111083527,-0.00309261235119583,-2.10267261813647
547,0.000973663193261333,-1.96803439466191,0.10547428295246,-2.05047437530404
548,0.132346933680719,-2.03955951515234,0.0922412641838152,-1.99960730788056
549,0.0449984648150061,-2.06116143825898,0.113451799348418,-2.0500430551346
550,0.102651704529228,-2.07282121830316,0.00130498401626947,-2.03055833776549
551,0.114537326966535,-2.03478779836865,0.0234406311317389,-2.0318305184232
552,0.0470679842286013,-2.05363925703378,0.0490990646005455,-2.06576508494574
553,-0.0461902071206203,-1.97679511305012,0.13413127176594,-2.06715751522042
554,0.156553702856741,-2.01123345068794,0.106107482556596,-2.0436809155868
555,0.0821141210663437,-2.02869444087003,0.0642802414028541,-2.04978806577479
556,0.0940872903744016,-2.0193229176697,0.113679593980697,-2.00873890358697
557,0.0336918979442356,-2.04812617360706,0.0370667235546607,-2.03032348923917
558,0.0744932635255793,-2.03199585258623,0.0871167998278903,-1.96806320307986
559,0.0564350846116546,-2.02825982614014,0.0135975747360925,-1.98730372180004
560,0.0370912606978798,-2.02893205319203,0.173789641127599,-2.03746853055942
561,-0.0048570809546039,-2.0081612408601,-0.0539296755317814,-2.01695651010071
562,0.0401654913865121,-2.05683496837611,-0.00595927831696545,-2.02976424755629
563,0.0436242280137184,-2.05943436170418,0.0124321241622706,-2.10092270118024
564,0.0795691308455157,-2.05241227805314,0.021281141398982,-1.93142613442491
565,0.100050381650216,-2.04733663706803,0.0518734269258963,-2.01152648307273
566,0.0661247157138952,-2.00912932111697,0.00601813753220297,-2.13979069285084
567,0.116564611005643,-1.99813084957053,0.0133892989288918,-2.01821395565967
568,-0.0141051973407598,-2.03440980933841,0.0159851368187581,-2.03647832254796
569,0.17883796205463,-2.01858202629711,0.0395360352052943,-2.02247058878559
570,0.0638321717110552,-2.04007072222569,0.0760563093385349,-2.01293479497856
571,0.0169553516774554,-2.04178794332634,0.169633471681349,-1.96767547384848
572,0.0965185633294143,-2.0869052220209,0.0495014892990957,-2.00208366337803
573,0.149124045512645,-2.00245647760662,0.0454043486874425,-2.01014173625574
574,0.0825933621562664,-2.11132544264246,0.0869174174311304,-2.0425488004599
575,0.0044690906316613,-2.05118214763234,0.0202633755209451,-2.06012177571764
576,0.0966710557934699,-2.02443834808658,0.0566490751110837,-2.02436752397952
577,0.065131993615717,-2.00955964697793,-0.0125555143692512,-2.05735069965845
578,-0.0302644935928547,-2.01210359211809,0.0531447243522769,-2.04750286325369
579,0.166071322773133,-2.0217965566686,0.0119763197391853,-2.0566404737079
580,0.0319721048820619,-2.01631894035447,-0.0315675095682987,-2.03767172565036
581,0.164974666991165,-2.02228091940968,0.158819362955933,-2.01908029113675
582,0.0109774000835136,-2.10103802577976,-0.0293505063871989,-2.01428138136975
583,0.116372887379708,-2.08076157515874,-0.131822140394439,-2.05204348725797
584,0.0108268073605372,-2.02700325976367,0.0120570070923088,-2.00971696620834
585,-0.0655756097302248,-2.0513692887434,0.118212360697333,-2.04760834597645
586,0.14276414139035,-2.03594215393187,0.169128129280007,-2.10495964819457
587,0.173635116254792,-1.99049312180487,0.048858574243688,-2.04722192460613
588,0.057783914109635,-1.99674701888868,0.0513597278644275,-2.04936699283533
589,0.0538792478339961,-2.05567436541784,0.115704134368001,-2.02320127334153
590,0.0268584545305529,-2.04534549612425,0.034610853638654,-2.07531296803099
591,0.105904996961976,-2.0818090691631,0.0189322114503108,-2.0164782386232
592,0.00989382471812095,-2.06740628797634,0.103941086715101,-2.05384247440924
593,-0.0299358173761196,-2.03721140696608,0.0470455975198487,-2.00540488273023
594,0.0303935873121412,-1.99891782336534,-0.0612242657199126,-2.04133671114048
595,0.0607510513892217,-1.98030125823346,0.00173868041354074,-2.04369940722772
596,-0.0513426488654766,-2.05212954797556,0.0455959519535834,-2.02026597505009
597,0.0912490045271186,-2.0123253532824,0.0391119118488518,-2.06936667731211
598,0.0527248274570379,-2.0386580691806,0.0877433932064916,-2.03523788100253
599,-0.0180429056542167,-2.01154962204865,0.0552269245536897,-2.08749293094727
600,0.0974503818074107,-2.02502939341507,0.160912063391821,-2.06230548353697
601,0.101686193103508,-2.0020766319076,-0.00130655407489305,-2.08025243655666
602,-0.143200857707874,-2.03126947163247,-0.0350544763821229,-2.02510736816638
603,0.0686063268025329,-2.04544882632895,0.0949331930981555,-2.06324451311316
604,0.108736084887666,-1.99716343740213,0.135011359590136,-2.00905652002034
605,0.0369090405949368,-2.06117690807144,-0.0255788545628477,-2.02156970606198
606,0.0488361794986949,-2.04701575179909,0.0395802541087857,-2.0783847659183
607,0.0758035606828019,-1.98336208838756,0.117527030034405,-1.99148278922618
608,0.0684237581724149,-1.99420735361853,0.0937423148248809,-2.04339773236914
609,0.0619365302203525,-2.04971141403195,0.12714093021873,-2.02974916933399
610,0.15652331020222,-2.09711909712914,0.0142020852241261,-2.08204496767238
611,0.109132879058871,-2.05314008977276,-0.0185153668661143,-2.02144776715532
612,0.00211459425937698,-2.04939926893961,0.0409861931303116,-1.98461348220103
613,0.166639610272216,-2.059541806634,0.104821771957901,-2.04267605624472
614,0.00426537414570809,-2.04852371069859,0.0774036887736452,-2.03379299283334
615,-0.0114984202412521,-1.95388994601308,0.150575713745381,-1.99770233494805
616,0.0278182292951961,-2.00836652189651,0.0396007416508593,-2.01758389393017
617,0.0158926465251233,-2.0663021464822,-0.0628948741988378,-2.0858674318737
618,0.074356686994046,-2.07973839053107,0.0765137787715072,-2.07097487754292
619,0.123603311353487,-2.07159888078386,0.0700796971136059,-1.99501864417857
620,0.0147178111124646,-2.10344052829395,0.071914049457402,-2.03522606717677
621,0.0381900439625276,-2.03126875212243,-0.0735198898760036,-1.99581924144964
622,0.110343176100133,-2.05137179243293,0.0963245344268219,-1.98954863087696
623,0.112381379385959,-2.03801317862032,-0.0185212762249274,-2.03759999074582
624,0.159496175538776,-2.0288384718664,-0.0114415060429872,-2.03831625612713
625,0.0580679115702084,-2.08074692624343,0.106419415830457,-2.04216185558677
626,0.0289389917445748,-2.06841869282494,0.0579249765676255,-2.00251387657142
627,0.00724367349780177,-2.06902325149351,0.0242624727481113,-2.05502927085531
628,0.154029776412096,-2.01597887110048,0.0312167037796408,-2.01793618361985
629,0.0839144847176978,-1.99348519096195,-0.0220301836095469,-2.08856870720316
630,-0.0119886421176263,-2.10072702809172,-0.0268888674919646,-2.03523941144001
631,0.124117003202039,-2.01105128397356,0.0511074307519188,-2.01658813341464
632,0.165288368359782,-2.04284711152599,0.0789811978436006,-2.0448248939418
633,0.0899101649241124,-2.07327133725562,0.0128259528305805,-1.97466753156557
634,0.0611023748855953,-2.00050519645201,-0.076150627234235,-2.09189837491973
635,-0.0164531999885146,-2.10730573854843,0.0632065437417538,-2.06255420749656
636,-0.0563630252075397,-2.04426033863566,0.0333941283756222,-2.06689841841024
637,0.125051592055339,-2.07935215867054,-0.0420013134762402,-2.05657234001408
638,-0.0136613254500762,-2.03213876246888,-0.0328119906417336,-2.05407593983055
639,0.144760150536599,-2.07051455936143,0.109423323156333,-2.04100713580544
640,0.114563275832962,-2.1009488530901,0.0126080539223719,-2.05293508601399
641,0.0317795602603561,-2.05871580387623,0.00203276994436384,-2.0307253614181
642,-0.0358583664495179,-2.04599902307295,-0.0432385115158801,-2.0174472505073
643,0.0651880336047715,-2.02663088040142,-0.0186293973034222,-2.01195126533551
644,0.0523386933245073,-2.0598018573112,0.00394272500201949,-2.02867298205525
645,0.0761840376742291,-2.03181090637558,0.0272601086345269,-2.02825372932995
646,0.0755322268505031,-2.08336835250168,-0.0225163271429595,-2.0475550392499
647,0.0802849110878362,-1.99447159433471,0.0346842515296424,-2.06560487496101
648,0.00608443669391874,-2.04188465621388,-0.00271963273996661,-1.98470091211475
649,-0.000864597547507305,-1.98808045221588,0.0390737564057941,-2.08945505403327
650,0.0410889321523597,-1.99405283872557,0.0771069738149472,-1.96787107291363
651,-0.0834716012835933,-2.02808270569608,0.0362570637077205,-2.0644765507478
652,0.0603226789857445,-2.07123287931606,-0.0525823474367284,-2.01473955177978
653,0.117294693148339,-2.05898165759204,-0.115089706022587,-2.02712622388288
654,0.0588965204883861,-2.09110991003199,-0.0394279134648758,-2.05533851686728
655,0.106191205835626,-2.05942411321761,-0.0327108581144121,-1.98608161271627
656,0.0412514295851515,-2.02597401454422,0.0759773010342604,-1.96971291610684
657,-0.0244239790131068,-2.0379237602805,0.0408365574506585,-2.01973855900975
658,0.0691701698389272,-2.03828389088156,0.0902828160948204,-2.04931373910131
659,0.109778121693654,-2.06973913857206,-0.0682127527530844,-2.07541569900932
660,0.0440450008770803,-2.04563988578456,-0.062297899024648,-2.01367276463845
661,0.043753332185499,-2.05618433647359,0.0866754968729272,-2.02541271485712
662,0.0975105187393834,-2.03119549281437,0.0957124781647427,-2.0056625347907
663,0.0709455217817555,-1.99467319485219,0.0664278333380266,-2.06743328418213
664,0.0624297200893347,-2.06547653209668,0.0443347806119368,-1.99770405664758
665,-0.0329815389770525,-2.04550935524496,0.138482792622221,-2.03012239766604
666,0.104310973445191,-2.02719299774202,0.121111796314696,-1.94916851916078
667,-0.0434538446717388,-2.00641898066742,-0.0210026192711906,-2.07143357867486
668,0.00553353204654547,-2.0284134954615,0.12967996827534,-1.95872295249854
669,0.0890311748031768,-2.10403015368839,-0.0321760430579577,-1.99582880832451
670,-0.0048083445242058,-1.96924576804408,0.058161098813845,-2.00897520973394
671,0.0195634443735872,-2.00841974158796,0.0429184332927001,-2.1275566106235
672,-0.0257208920798975,-2.01207447036925,0.123745999076202,-2.01994822764774
673,0.105991012729684,-1.97855487475246,-0.0134776542858676,-2.03093223288662
674,0.0354379195203913,-2.03141997509521,0.120342005149367,-1.95507043568092
675,0.187293724107687,-2.02062449032099,0.0456302898735453,-2.01357643083503
676,0.0434761186664343,-2.06212879169241,0.12475630345137,-2.02793681610245
677,-0.0191842879979292,-2.01041744927467,0.0875643203182571,-2.02090897960093
678,-0.010937041541796,-1.97011480898836,0.116561679642997,-2.05691355226937
679,0.0417953215302574,-2.038435084161,0.0544915677366233,-2.04872040022201
680,-0.00698940659932988,-2.07779586313775,-0.0130960303243901,-2.00145505954207
681,0.0628135377358389,-1.98403094691154,0.0835344987161884,-2.07958347757321
682,-0.062444062941064,-2.0444302886619,0.113806339194302,-2.02320635590112
683,0.0242747454944666,-2.05176218300336,0.0738673650344461,-2.07176298058536
684,0.0816186193302288,-2.02663360539103,0.0126011105033395,-2.07756793354518
685,0.0309625879129366,-2.023938594088,0.0757434728806498,-2.02133915065512
686,0.125224268414651,-1.99234320118759,0.0776197370287137,-2.06191869020169
687,0.0279675616782651,-2.04787810203709,0.0322278782836822,-2.0233702912038
688,0.0892414288436705,-2.03179350220435,0.0918953411816287,-2.01431048228416
689,-0.0732183042774582,-2.06437082908601,0.0877418495738687,-2.0839430639222
690,-0.0261857452742767,-1.99009037276077,0.0605192635060392,-2.00387136806175
691,0.0581739264938764,-2.15504201145475,0.1197734770778,-2.02944182640889
692,0.0191772104203956,-1.99516370818599,0.0712831126742642,-2.05895552111273
693,-0.0426320970260488,-2.00384216314369,-0.050801373271224,-2.03255142669045
694,0.0954892320736254,-2.03213201994802,0.0618260087428201,-2.05232556516804
695,0.139696181097845,-2.10557371387802,0.103789626491341,-2.03833819610227
696,0.053440242628141,-2.03821478636317,-0.0531408583313749,-2.07129292648138
697,0.0772016082502863,-2.03341578405795,0.047474706912111,-2.0294277624098
698,-0.0324984793838716,-2.07105362706789,-0.018963335415475,-2.02788009056792
699,-0.0156179086644716,-1.99587184882208,0.0928173139545135,-1.98481193338378
700,0.00465642585724849,-2.01164672610784,0.00616954286319253,-2.05091089066276
701,0.0883457654832759,-2.07035035214397,-0.0805202286597233,-1.99815302566485
702,-0.0462447967504407,-1.99863754307415,0.149800016114821,-2.11179136065176
703,-0.0281950876106338,-1.95012415986279,0.0576526411381378,-1.98151449474367
704,0.0519687422343159,-2.07617296631448,-0.00420893609262696,-2.0150552508041
705,0.00379756221347685,-2.04206878218249,0.0592445697328949,-2.00805487977781
706,0.0316475583029431,-2.08095474248351,0.0910548866089542,-1.99474216076282
707,0.065131262557201,-1.98453244324409,0.0399222561533774,-1.97667780555977
708,-0.0119195853615326,-2.01390660506237,-0.050564030453568,-2.02063964569284
709,0.0270064896732697,-1.96961671784849,0.164048281996305,-2.03787432286725
710,0.035615897507597,-2.07097668886876,0.123249748933954,-1.9999128005918
711,0.0829419622935576,-2.02676650972883,0.103420852478636,-1.99771982623421
712,0.172873406361058,-2.04052084608416,-0.0432667934309909,-2.01491783550683
713,0.00996831940301542,-2.05039315685958,0.0457448187853091,-2.04854628205289
714,0.0212592067481663,-1.99440844658495,0.0504445815873853,-1.9911835396076
715,-0.000853715344482817,-2.04139973256689,0.0630742630980519,-2.08031788789808
716,0.0838476417991315,-2.0063647103256,0.0569886244816418,-2.04630494065776
717,0.0661071716416797,-2.03079583650824,0.0945426103046074,-2.04771985911292
718,0.0811435054028128,-2.11594628894229,0.0604915505565394,-2.08740295403659
719,-0.0566617903729899,-2.070369480361,-0.00345843038955403,-2.03979026967454
720,-0.0198206961435906,-1.98066160048222,0.0363033188028384,-2.02163478054182
721,0.0945730207928239,-2.05722379540716,-0.0668551328654253,-2.06079142338725
722,0.021195109399079,-2.03360922939719,0.0944458477797633,-2.09893510305392
723,0.108912923850318,-2.00008104011058,0.102150058826288,-2.08711847914439
724,0.0923782905305578,-2.05900383931527,0.105000347196628,-2.07609649550269
725,0.036216056949995,-2.06348372729885,0.0613463541589236,-2.07744221144887
726,0.0843526269855316,-2.00165456377477,0.028305461223671,-2.04276072661696
727,0.0144189860949223,-2.03976425158707,0.00642735721810758,-2.00951183245294
728,0.0306236591236373,-1.98590286885245,0.124542588399257,-2.04783205558879
729,0.144152503699201,-2.01001548561768,0.1554572479759,-2.04806922405549
730,0.114537222804505,-2.06447667958939,0.0453574669199893,-2.11773548200177
731,0.0113158768233345,-2.02453764125532,0.0291033754280752,-2.03198744602314
732,0.192827264338715,-1.98112110215877,0.0710100598861435,-1.97085818274838
733,-0.0713124211411684,-2.1027834476968,0.099101319219331,-2.05200604254698
734,0.0168385856616717,-2.01533093910336,0.0399365025571826,-2.02769197705102
735,0.0548741033826327,-2.03267803470521,0.0103727099546563,-2.02514780571736
736,-0.0223269424731929,-2.05229744552169,0.109707784427195,-2.01280283054726
